Title,PublicationPlace,PublicationPlaceState,PublicationPlaceCountry,Latitude,Longitude,Year,YearEnd,Gaps,Platform,Section,AccessLevel,URL,Last_Update,Language,Type,PlaceNotes,Subject1,Subject2,Subject3,Notes
 The Fargo Forum And Daily Republican  ,Fargo, North Dakota ,United States,46.8772,-96.7898,1894,1957,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85042224/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Hope Pioneer  ,Hope, North Dakota ,United States,47.3222,-97.7223,1882,1964,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87096037/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Nonpartisan Leader  ,Fargo, North Dakota ,United States,46.8772,-96.7898,1915,1921,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn89074443/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Oakes Times  ,Oakes, North Dakota ,United States,46.1386,-98.0904,1906,current ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87096017/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Pioneer Express  ,Pembina, North Dakota ,United States,48.9691,-97.2484,1883,1928,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn88076741/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Wahpeton Times  ,Wahpeton, North Dakota ,United States,46.2659,-96.6089,1879,1919,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84024779/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Ward County Independent  ,Minot, North Dakota ,United States,48.2325,-101.2963,1902,1965,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn88076421/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Washburn Leader  ,Washburn, North Dakota ,United States,46.6733,-90.8949,1890,1986,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85000631/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Weekly Times-Record ,Valley City, North Dakota ,United States,46.9233,-98.0032,1912,1922,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn89074274/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Williston Graphic ,Williston, North Dakota ,United States,48.1476,-103.6181,1895,1919,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn88076270/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Akron Daily Democrat  ,Akron, Ohio ,United States,41.0831,-81.5185,1892,1902,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84028140/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 America  ,Cleveland, Ohio ,United States,35.1595,-84.8766,1905,current ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83035644/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 American Lancaster Gazette  ,Lancaster, Ohio ,United States,42.8472,-90.7096,1855,1860,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85026105/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Amerikai Magyar Hirlap = American Magyar Journal  ,Youngstown, Ohio ,United States,41.0998,-80.6495,1911,1942,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn88078388/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Ameryka ,Toledo, Ohio ,United States,44.6217,-123.9382,1889,1891,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn93058750/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Ameryka  ,Toledo, Ohio ,United States,44.6217,-123.9382,1893,1902,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn93054145/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Ameryka Echo  ,Toledo, Ohio ,United States,44.6217,-123.9382,1902,1971,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83045274/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Ameryka W Toledo  ,Toledo, Ohio ,United States,44.6217,-123.9382,1891,1892,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn93054144/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Ameryka W Toledo I Kuryer Clevelandski  ,Toledo, Ohio ,United States,44.6217,-123.9382,1892,1892,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn93054143/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Ashtabula Telegraph ,Ashtabula, Ohio ,United States,41.8651,-80.7898,1874,1880,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn88078580/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Ashtabula Weekly Telegraph ,Ashtabula, Ohio ,United States,41.8651,-80.7898,1880,1886,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn88078581/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Ashtabula Weekly Telegraph  ,Ashtabula, Ohio ,United States,41.8651,-80.7898,1853,1873,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83035216/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Belmont Chronicle  ,St. Clairsville, Ohio ,United States,40.0806,-80.9001,1855,1973,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85026241/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Blue-Grass Blade  ,Lexington, Ohio ,United States,37.784,-79.4428, 188?,19?? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn86069867/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
" Brownlow&#39;S Knoxville Whig, And Rebel Ventilator  ",Knoxville, Ohio ,United States,35.9604,-83.921,1863,1866,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83045586/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Carroll Free Press  ,Carrollton, Ohio ,United States,33.5082,-89.9204,1834,1861,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83035366/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Cincinnati Daily Press  ,Cincinnati, Ohio ,United States,39.1015,-84.5125,1860,1862,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84028745/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Cleveland Daily Leader  ,Cleveland, Ohio ,United States,35.1595,-84.8766,1865,1873,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85042437/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Cleveland Morning Leader  ,Cleveland, Ohio ,United States,35.1595,-84.8766,1854,1865,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83035143/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Cleveland Tri-Weekly Leader  ,Cleveland, Ohio ,United States,35.1595,-84.8766,1854,1885,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83035163/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Daily Ohio Statesman  ,Columbus, Ohio ,United States,39.9623,-83.0007,1855,1870,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84028645/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Dayton Daily Empire  ,Dayton, Ohio ,United States,39.7589,-84.1916,1850,1865,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85026002/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Dayton Union News  ,[Dayton, Ohio ,United States,39.7589,-84.1916,1940,1944,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84025694/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Delaware Gazette  ,Delaware, Ohio ,United States,40.2987,-83.068,1855,1886,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83035595/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Democratic Northwest  ,Napoleon, Ohio ,United States,41.3923,-84.1252,1869,1894,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84028296/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Democratic Northwest And Henry County News  ,Napoleon, Ohio ,United States,41.3923,-84.1252,1894,1905,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84028297/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Democratic Standard  ,Georgetown, Ohio ,United States,33.3768,-79.2945,1837,1850,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83035312/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Der Deutsche Beobachter  ,New Philadelphia, Ohio ,United States,40.4898,-81.4457,1869,1911,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn86063815/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Der Vaterlandsfreund ,Canton, Ohio ,United States,43.3008,-96.5928,1833,1836,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn88078471/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Der Vaterlandsfreund ,Canton, Ohio ,United States,43.3008,-96.5928,1845,1846,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn88078469/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Der Vaterlandsfreund Und Geist Der Zeit  ,Canton, Ohio ,United States,43.3008,-96.5928,1837,1845,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85025661/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Der Vaterlandsfreund Und Westliche Beobachter ,Canton, Ohio ,United States,43.3008,-96.5928,1836,1837,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn88078470/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Der Westbote  ,Columbus, Ohio ,United States,39.9623,-83.0007,1872,1918,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85025948/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Der Westbote  ,Columbus, Ohio ,United States,39.9623,-83.0007,1843,1871,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85025947/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Dirva = Field  ,Cleveland, Ohio ,United States,35.1595,-84.8766,1915,current ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83035604/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 East Cleveland Leader  ,East Cleveland, Ohio ,United States,41.5331,-81.579,1942,1970,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83035682/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Eaton Democrat  ,Eaton, Ohio ,United States,39.7439,-84.6366,1843,1856,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84028570/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Eaton Weekly Democrat  ,Eaton, Ohio ,United States,39.7439,-84.6366,1866,1875,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85034457/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Echo : Wochenblatt Der Vereinigten Deutschen Socialisten Clevelands  ,Cleveland, Ohio ,United States,35.1595,-84.8766,1911,1920,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83035337/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Enakopravnost  ,Cleveland, Ohio ,United States,35.1595,-84.8766,1918,1957,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83035527/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Fayette County Herald  ,Washington, Ohio ,United States,38.895,-77.0366,1860,1??? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85038145/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Fremont Daily Journal ,Fremont, Ohio ,United States,41.3503,-83.1219,1861,1861,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/2013218697/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Fremont Journal  ,Fremont, Ohio ,United States,41.3503,-83.1219,1853,1866,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85026050/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Fremont Journal Extra ,Fremont, Ohio ,United States,41.3503,-83.1219,1861,1861,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87076766/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Fremont Weekly Freeman  ,Fremont, Ohio ,United States,41.3503,-83.1219,1850,1853,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85026051/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Fulton County Tribune ,Wauseon, Ohio ,United States,41.5461,-84.1362,1883,1925,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87076552/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Gallipolis Journal  ,Gallipolis, Ohio ,United States,38.8098,-82.2024,1837,1919,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85038121/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Geauga Record  ,Chardon, Ohio ,United States,41.5825,-81.2033,1952,1962,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84028102/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Holmes County Farmer  ,Millersburg, Ohio ,United States,40.5545,-81.9179,1857,1926,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84028822/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Holmes County Republican  ,Millersburg, Ohio ,United States,40.5545,-81.9179,1870,1895,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84028821/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Holmes County Republican  ,Millersburg, Ohio ,United States,40.5545,-81.9179,1856,1865,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84028820/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 JednosìC Polek = Unity Of Polish Women  ,Cleveland, Ohio ,United States,35.1595,-84.8766,1923,current ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83035481/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 M&#39;Arthur Democrat ,McArthur, Ohio ,United States,39.25,-82.48,1853,1865,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87075163/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Madison County Democrat ,London, Ohio ,United States,39.8864,-83.4483, 19??,1958,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn88077521/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Marietta Daily Leader ,Marietta, Ohio ,United States,39.4154,-81.4548,1895,1906,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87075213/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Meigs County Telegraph  ,Pomeroy, Ohio ,United States,39.0276,-82.0338,1848,1859,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85038183/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Meigs County Times  ,Pomeroy, Ohio ,United States,39.0276,-82.0338,1843,1848,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85038189/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Morgan County Democrat ,McConnelsville, Ohio ,United States,39.6487,-81.8532,1886,1943,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87075008/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Newark Leader ,Newark, Ohio ,United States,40.7357,-74.1724,1917,1946,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn88078775/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Northern Ohio Journal  ,Painesville, Ohio ,United States,41.7245,-81.2457,1872,1896,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84028194/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Ohio  ,Pomeroy, Ohio ,United States,39.0276,-82.0338,1873,1874,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn91069200/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Ohio Staats-Bote ,Canton, Ohio ,United States,43.3008,-96.5928,1846,1851,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn88078466/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Ohio Standard And Observer  ,Xenia, Ohio ,United States,39.6848,-83.9297,1897,19?? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84025822/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Ohio Waisenfreund  ,Pomeroy, Ohio ,United States,39.0276,-82.0338,1874,1953,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn91069201/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Ottawa County News ,Port Clinton, Ohio ,United States,41.512,-82.9377,1931,1956,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87076742/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Painesville Journal  ,Painesville, Ohio ,United States,41.7245,-81.2457,1871,1872,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84028193/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Perrysburg Journal ,Perrysburg, Ohio ,United States,41.557,-83.6272, 186?,1965,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87076843/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Plymouth Advertiser  ,Plymouth, Ohio ,United States,40.9956,-82.6671,1853,1988,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn86079046/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Pokrok  ,Chicago, Ohio ,United States,41.8756,-87.6244,1867,1878,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83035546/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Pomeroy Weekly Telegraph  ,Pomeroy, Ohio ,United States,39.0276,-82.0338,1860,1866,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85038184/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Portage Sentinel  ,Ravenna, Ohio ,United States,41.1576,-81.242,1845,1854,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83035101/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Preble County Democrat  ,Eaton, Ohio ,United States,39.7439,-84.6366,1857,1859,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85026031/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Radnicìœka Borba = Workers&#39; Struggle  ,New York, Ohio ,United States,40.7648,-73.9808,1907,1970,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83035526/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 SiebenbuìˆRgisch-Amerikanisches Volksblatt  ,Cleveland, Ohio ,United States,35.1595,-84.8766,1917,1971,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83035274/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 South-Eastern Independent ,McConnelsville, Ohio ,United States,39.6487,-81.8532,1871,1871,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87075000/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Spirit Of The Times  ,Ironton, Ohio ,United States,38.5367,-82.6829,1853,1858,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84028880/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Springfield Daily Republic  ,Springfield, Ohio ,United States,39.9242,-83.8088,1887,1888,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87076917/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Springfield Globe-Republic ,Springfield, Ohio ,United States,39.9242,-83.8088,1884,1887,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87076916/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Sveìœt = World  ,Cleveland, Ohio ,United States,35.1595,-84.8766,1911,1939,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83045068/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 TaìˆGliches Cincinnatier Volksblatt  ,Cincinnati, Ohio ,United States,39.1015,-84.5125,1885,1919,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83045474/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Aliened American  ,Cleveland, Ohio ,United States,35.1595,-84.8766,1853,18?? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83035397/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The American Issue  ,Westerville, Ohio ,United States,40.1262,-82.9291,1912,19?? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn2008060406/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Ashland Union  ,Ashland, Ohio ,United States,46.5928,-90.8839,1854,1868,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83035173/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Bellefontaine Republican  ,Bellefontaine, Ohio ,United States,40.3612,-83.7597,1855,1905,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85038153/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
" The Belmont Chronicle, And Farmers, Mechanics And Manufacturers Advocate  ",St. Clairsville, Ohio ,United States,40.0806,-80.9001,1848,1855,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84028479/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Bluffton News  ,Bluffton, Ohio ,United States,40.8953,-83.8888,1875,current ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87076554/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Butler County Press  ,Hamilton, Ohio ,United States,39.3995,-84.5613,1900,1946,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83045012/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Cadiz Democratic Sentinel  ,Cadiz, Ohio ,United States,40.2728,-80.9968,1854,1864,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84028794/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Cadiz Sentinel  ,Cadiz, Ohio ,United States,40.2728,-80.9968,1864,1911,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85034406/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Cadiz Sentinel  ,Cadiz, Ohio ,United States,40.2728,-80.9968, 184?,1851,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84028793/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Catholic Times  ,Columbus, Ohio ,United States,39.9623,-83.0007,1951,current ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83007243/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Celina Democrat ,Celina, Ohio ,United States,40.5489,-84.5702,1895,1921,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn88077067/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Cincinnati Daily Star  ,Cincinnati, Ohio ,United States,39.1015,-84.5125,1875,1880,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85025759/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Cleveland Leader  ,Cleveland, Ohio ,United States,35.1595,-84.8766,1865,1865,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83035144/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Colored Citizen  ,Cincinnati, Ohio ,United States,39.1015,-84.5125,1863,18?? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83027095/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Daily Bulletin  ,Dayton, Ohio ,United States,39.7589,-84.1916,1942,1946,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84024221/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Daily Empire ,Dayton, Ohio ,United States,39.7589,-84.1916,1865,1867,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn88077244/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Daily Express ,Dayton, Ohio ,United States,39.7589,-84.1916,1950,1955,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn88077225/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Daily Press ,Cincinnati, Ohio ,United States,39.1015,-84.5125,1859,1859,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn88077413/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Dayton Forum  ,Dayton, Ohio ,United States,39.7589,-84.1916,1913,1949,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84024234/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
